millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	joy1_int	joy2_int
51946	838	640	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.1686275	0.0	0.12156868	0.0	8	6
51978	349	355	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1686275	0.0	0.12156868	0.0	8	6
52014	1116	752	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1686275	0.0	0.12156868	0.0	8	6
52044	582	648	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1686275	0.0	0.12156868	0.0	8	6
52079	1056	629	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1686275	0.0	0.12156868	0.0	8	6
52113	822	394	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15294123	0.0	0.12156868	0.0	7	6
52143	552	264	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15294123	0.0	0.12156868	0.0	7	6
52180	1039	776	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15294123	0.0	0.12156868	0.0	7	6
52211	989	548	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17647064	-0.15294117	0.12156868	0.0	16	6
52244	933	309	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17647064	-0.17647058	0.12156868	0.0	17	6
52277	1360	468	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17647064	-0.17647058	0.12156868	0.0	17	6
52311	768	643	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17647064	-0.17647058	0.12156868	0.0	17	6
52345	1278	750	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17647064	-0.17647058	0.12156868	0.0	17	6
52377	1044	361	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19215691	-0.21568626	0.12156868	0.0	20	6
52412	965	404	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4901961	-0.49019605	0.12156868	0.0	49	6
52444	1496	465	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7254902	-0.88235295	0.12156868	0.0	80	6
52477	1002	127	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.12156868	0.0	100	6
52508	846	905	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.11372554	0.0	100	5
52545	1195	273	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.11372554	0.0	100	5
52577	1167	484	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.11372554	0.0	100	5
52611	1586	620	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.11372554	0.0	100	5
52643	650	261	1	953	310	194	37	32	21	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	0.11372554	0.0	100	5
