millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	joy1_int	joy2_int
42580	1007	913	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
42610	727	724	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
42643	1349	419	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
42677	535	525	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
42711	1242	578	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
42744	774	610	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
42778	1453	759	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
42811	945	655	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
42844	726	476	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
42878	983	524	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
42911	692	342	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
42942	609	368	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
42977	828	290	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
43010	1289	629	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
43043	1154	449	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
43075	1250	634	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
43110	755	676	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
43141	1372	359	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
43176	780	712	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
43210	921	365	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
43243	565	537	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
43277	1077	496	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
43310	1125	634	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
43344	989	772	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.1686275	0.0	0	8
43376	834	600	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.15294123	0.0	0	7
43409	738	879	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.15294123	0.0	0	7
43443	1041	436	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12156868	0.0	0.15294123	0.0	6	7
43478	1077	534	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.14509809	0.0	6	7
43508	988	700	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15294123	0.0	0.12156868	-0.23921567	7	18
43543	1163	1186	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38823533	0.0	0.0	-0.35686272	19	17
43577	1117	645	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6392157	0.0	0.0	-0.4823529	31	24
43610	1069	662	436	205	310	194	132	203	104	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88235295	0.0	-0.20784312	-0.6784314	44	23
