millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	joy1_int	joy2_int
11826709	1710	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11826739	1882	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11826774	1920	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11826806	1855	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11826839	1920	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11826873	1807	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11826906	1885	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11826939	1920	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11826972	1518	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11827006	1920	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11827040	1920	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11827073	1920	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11827106	1920	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11827139	1672	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11827173	1920	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11827206	1318	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11827240	1252	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11827273	1697	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11827307	1920	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11827340	1920	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11827373	1809	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13725495	0.0	0.0	0.0	6	0
11827407	1680	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.13725495	0.0	0.0	0.0	6	0
11827440	1691	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0.13725495	0.0	0.0	0.0	6	0
11827473	1674	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0.13725495	0.0	0.0	0.0	6	0
11827507	1311	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0.13725495	0.0	0.0	0.0	6	0
11827540	1840	182	804	184	400	0	34	43	31	230	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0.13725495	0.0	0.0	0.0	6	0
