millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	x_mean	y_mean	joy1_int	joy2_int
5160257	304	1217	140	355	12	228	113	13	67	227	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5160285	298	1017	350	350	12	228	113	13	67	227	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5160318	308	1278	350	350	12	228	113	13	67	227	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5160351	311	538	350	350	12	228	113	13	67	227	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5160385	317	1120	350	350	12	228	113	13	67	227	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5160418	313	859	350	350	12	228	113	13	67	227	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5163879	296	1182	350	350	12	228	113	13	67	227	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	303	1115	0	0
5163912	293	973	350	350	12	228	113	13	67	229	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	303	1115	0	0
5163946	285	1440	350	350	12	228	113	13	67	231	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	303	1115	0	0
5163979	299	1016	350	350	12	228	113	13	67	233	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	303	1115	0	0
5164012	304	895	350	350	12	228	113	13	67	235	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	303	1115	0	0
5164045	300	1309	350	350	12	228	113	13	67	237	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	303	1115	0	0
5164079	298	1383	350	350	12	228	113	13	67	239	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	303	1115	0	0
5164113	310	1243	350	350	12	228	113	13	67	241	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	303	1115	0	0
5164146	278	981	350	350	12	228	113	13	67	243	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	303	1115	0	0
5164179	296	952	350	350	12	228	113	13	67	245	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	303	1115	0	0
5164212	305	1363	350	350	12	228	113	13	67	247	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	303	1115	0	0
5164245	313	1170	350	350	12	228	113	13	67	249	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	303	1115	0	0
5164279	278	1136	350	350	12	228	113	13	67	251	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	303	1115	0	0
5164312	318	902	350	350	12	228	113	13	67	253	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	303	1115	0	0
5164346	313	940	350	350	12	228	113	13	67	255	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	303	1115	0	0
5164379	309	1155	350	350	12	228	113	13	67	255	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	303	1115	0	0
5164412	304	1096	350	350	12	228	113	13	67	255	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5165066	294	1349	350	380	12	228	113	13	67	255	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5165099	313	1537	350	410	12	228	113	13	67	255	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5165132	305	1314	350	440	12	228	113	13	67	255	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5165166	296	949	350	470	12	228	113	13	67	255	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5165199	298	1147	350	500	12	228	113	13	67	255	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5165233	301	1480	350	530	12	228	113	13	67	255	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5165266	307	1103	350	560	12	228	113	13	67	255	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5165299	301	964	350	590	12	228	113	13	67	255	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5165332	290	978	350	620	12	228	113	13	67	255	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5165365	292	1018	350	650	12	228	113	13	67	255	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5165399	301	1347	350	680	12	228	113	13	67	255	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5165432	323	1223	350	710	12	228	113	13	67	255	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5165466	298	1021	350	740	12	228	113	13	67	255	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5165499	304	875	350	770	12	228	113	13	67	255	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5165532	307	1511	350	770	12	228	113	13	67	255	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5165566	317	1038	350	770	12	228	113	13	67	255	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5165975	308	1156	350	800	12	228	113	13	67	255	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
5166008	283	1191	350	830	12	228	113	13	67	255	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	303	1115	0	0
